356.45414812207224,307.74
351.455270178199,307.74
346.45610101464905,307.74
341.459208580849,307.74
336.4686289788733,307.74
331.46232356377993,307.74
326.4502945098115,307.74
321.4581592316826,307.74
316.4553543618731,307.74
311.45227698372673,307.74
306.45878600091504,307.74
301.453591737037,307.74
296.45608488688504,307.74
291.45975116999034,307.74
286.4683676401875,307.74000000000007
281.46264021240853,307.74
276.4602674636796,307.74
271.4591848106347,307.74
266.4632109712438,307.74
261.4636435092054,307.74
256.45709070519746,307.74
251.46349744538105,307.74
246.46657567698986,307.74
241.46384516807504,307.74
236.45365037235663,307.74
231.4582647705078,307.74
227.56815363556143,309.41927304282785
225.59196282554885,314.016600283396
223.6158137636079,318.61383040300484
221.64242163013668,323.2046469200961
219.67061172485353,327.79178260803224
217.69303409667742,332.39233608408745
215.72213997022305,336.97734134264675
213.74855580359696,341.5686045975983
211.76783113156037,346.1764792242195
209.79369618088006,350.76902380004526
207.82317517042156,355.3531610572338
205.8462788391113,359.9521295928955
203.9183112320234,364.5714274008607
202.12325212076303,369.22098406992853
200.4821493350528,373.95986778204326
199.07428525999183,378.7598840042204
198.01203357769174,383.6375098129455
197.5307896609604,388.6130350019783
198.2868481445312,393.51707658171654
200.61235168457029,397.92192561849953
204.04404113769527,401.54467098101975
208.24154573177915,404.22871578562075
212.9327718624658,405.9890277569089
217.76580899024378,407.2184084500093
222.68095232129093,408.1214904886484
227.63466825604434,408.79654669821264
232.62080995516848,409.3035417220834
235.85999999999999,411.30107482910154
235.85999999999996,416.3113497161865
233.1517640188825,418.59
228.15191206471295,418.59
223.1551029139003,418.59000000000003
218.1458927458364,418.59
213.1428857245258,418.59
208.14535313320292,418.59
203.14282049168864,418.59000000000003
198.14967296151676,418.59000000000003
193.1379294692018,418.59
188.1398252237635,418.59
183.1432601998807,418.59
178.15153747670078,418.59
173.14937315550137,418.59
168.14481071902205,418.59
163.13594742150542,418.59
158.15265379446586,418.59
153.1474341956922,418.59000000000003
148.14311555580787,418.59
143.13983278909961,418.5899999999999
138.15103757824488,418.59
133.14418150293875,418.59
131.61,415.1245914459229
131.61,410.1248669421673
135.97316474914555,408.73284355163577
140.85150239859942,407.6449605878699
145.6744907508232,406.3365534557961
150.39508846828716,404.71491234233605
154.9324587129243,402.590139525067
158.92072510830363,399.6088118696213
162.300287439283,395.9394540214539
165.36282500846085,391.98607524394987
168.18402343750003,387.85343750000004
170.8109492336773,383.6089367485047
173.29734854100275,379.25934461593624
175.65413383718902,374.8537614810467
177.9082272389229,370.3950269269943
180.07481279507283,365.8935613250733
182.17056081777443,361.34638151168826
184.19885325767888,356.7720420825482
186.16668083354836,352.18038791999214
188.13063070451844,347.585133120995
190.09382343671638,342.9916498771824
192.0655197267504,338.3782699875683
194.02969563394143,333.78248630845843
195.9884615039826,329.1993610477448
197.9546122362894,324.5989566679109
199.91882423174283,320.00308854939493
201.88615670738744,315.3999191235565
203.84921670064566,310.80674646264566
205.81415514111524,306.20917860627173
207.7841203433144,301.5998491202845
209.74819621381138,297.00429950728056
211.71452887319785,292.4034694540128
213.6754741661403,287.815244774167
215.6428809590289,283.21190146065607
217.6066309127298,278.61711442858325
219.57129686102905,274.02018415006796
221.53748651163698,269.41968870909636
223.50135003331664,264.82463595038405
225.46435665024435,260.23158817954425
227.43354519412534,255.62407592062408
229.39581736479118,251.03274660897688
231.36392874243822,246.4277547062934
233.33023347143663,241.82699000461716
235.2923171864251,237.2361016420331
237.25316393042038,232.6481075472594
239.2212375438483,228.0432040053899
241.18386200214394,223.45105041026915
243.15496358333945,218.83906202187632
245.11655751154427,214.24931966362846
247.08263757826765,209.64908062730282
249.0458785300856,205.0554845591033
251.0095838304167,200.46080200709633
252.97697166937502,195.85750304203856
254.94061839178545,191.26295755079624
256.90359972806414,186.66996893168195
258.86880410161723,182.07177884441694
260.8388729903507,177.46220675241872
262.800887797343,172.8714796209356
264.76737291810707,168.27029283815688
266.7301655494742,163.67774575126475
268.69586510515137,159.07839703563255
270.6606615826373,154.48116134460116
